,Date,Openly,Highest,Lowermost,Close,Volume,avg
1389,2000-04-05,9923.74,10238.11,9923.74,10186.17,,10080.925
1390,2000-04-06,10252.08,10328.98,9969.28,9969.28,,10149.13
1391,2000-04-07,10069.52,10128.26,9908.88,9921.03,,10018.57
1392,2000-04-10,9979.23,10168.72,9956.65,10127.48,,10062.685
1393,2000-04-11,10108.98,10194.91,10059.41,10068.05,,10127.16
1394,2000-04-12,10101.44,10149.32,9906.32,9911.39,,10027.82
1395,2000-04-13,9655.43,9746.99,9564.72,9662.6,,9655.855
1396,2000-04-14,9517.45,9662.12,9370.13,9374.61,,9516.125
1397,2000-04-17,8848.16,9013.14,8796.77,8993.68,,8904.955
1398,2000-04-18,9292.74,9389.35,9238.35,9307.03,,9313.85
1399,2000-04-19,9435.02,9477.67,9104.4,9104.4,,9291.035
1400,2000-04-20,9084.86,9175.75,8943.89,9109.05,,9059.82
1401,2000-04-21,9167.15,9243.04,9105.31,9120.48,,9174.175
1402,2000-04-24,9128.95,9128.95,8807.71,8808.09,,8968.33
1403,2000-04-25,8702.96,8923.27,8672.41,8921.12,,8797.84
1404,2000-04-26,8992.62,9022.77,8465.76,8535.96,,8744.265
1405,2000-04-27,8587.03,8633.39,8458.4,8541.95,,8545.895
1406,2000-04-28,8594.48,8860.5,8478.48,8824.36,,8669.49
1407,2000-05-02,8836.83,8838.78,8632.57,8638.75,,8735.675
1408,2000-05-03,8505.46,8587.0,8395.23,8420.0,,8491.115
1409,2000-05-04,8444.07,8655.2,8338.92,8425.38,,8497.06
1410,2000-05-05,8389.9,8699.02,8343.37,8698.53,,8521.195
1411,2000-05-08,8669.47,8742.69,8538.5,8616.18,,8640.595
1412,2000-05-09,8607.65,8660.77,8566.64,8635.84,,8613.705
1413,2000-05-10,8695.13,8749.62,8557.31,8559.87,,8653.465
1414,2000-05-11,8427.34,8440.78,8281.68,8349.91,,8361.23
1415,2000-05-12,8472.82,8603.87,8454.72,8560.44,,8529.295
1416,2000-05-15,8639.94,8639.94,8456.53,8465.02,,8548.235
1417,2000-05-16,8534.18,8733.46,8496.44,8727.82,,8614.95
1418,2000-05-17,8885.24,9131.86,8885.24,9085.74,,9008.55
1419,2000-05-18,9026.39,9135.13,9002.03,9087.21,,9068.58
1420,2000-05-19,9030.68,9146.59,9030.57,9119.77,,9088.58
1421,2000-05-22,8903.32,8967.36,8800.37,8807.57,,8883.865
1422,2000-05-23,8811.44,8820.73,8634.73,8671.01,,8727.73
1423,2000-05-24,8496.06,8623.12,8470.56,8500.41,,8546.84
1424,2000-05-25,8609.8,8643.66,8418.5,8438.1,,8531.08
1425,2000-05-26,8397.01,8578.32,8386.37,8559.46,,8482.345
1426,2000-05-29,8597.59,8701.61,8571.35,8588.25,,8636.48
1427,2000-05-30,8668.7,8764.42,8641.43,8764.42,,8702.925
1428,2000-05-31,8969.65,8969.65,8879.43,8939.52,,8924.54
1429,2000-06-01,8936.43,8961.54,8815.43,8842.63,,8888.485
1430,2000-06-02,8979.78,9026.86,8880.98,8883.45,,8953.92
1431,2000-06-05,8967.41,8975.99,8894.82,8958.21,,8935.405
1432,2000-06-07,8943.63,9116.24,8943.63,9115.47,,9029.935
1433,2000-06-08,9151.31,9209.48,9055.72,9067.88,,9132.6
1434,2000-06-09,9113.07,9136.75,9011.2,9036.66,,9073.975
1435,2000-06-12,9073.83,9083.85,8935.47,8955.44,,9009.66
1436,2000-06-13,8905.45,8984.13,8879.52,8891.09,,8931.825
1437,2000-06-14,8978.65,9014.27,8911.38,8935.23,,8962.825
1438,2000-06-15,8943.21,8968.99,8826.69,8844.97,,8897.84
1439,2000-06-16,8858.62,8893.59,8791.67,8832.15,,8842.63
1440,2000-06-19,8786.37,8799.68,8653.62,8751.1,,8726.65
1441,2000-06-20,8861.03,8861.03,8688.21,8690.66,,8774.62
1442,2000-06-21,8733.2,8742.23,8631.64,8637.6,,8686.935
1443,2000-06-22,8623.4,8771.77,8616.85,8771.77,,8694.31
1444,2000-06-23,8742.21,8785.53,8682.02,8684.93,,8733.775
1445,2000-06-26,8672.8,8675.47,8507.42,8529.56,,8591.445
1446,2000-06-27,8587.4,8587.4,8412.01,8424.17,,8499.705
1447,2000-06-28,8429.05,8476.89,8248.95,8365.63,,8362.92
1448,2000-06-29,8433.9,8440.84,8112.08,8120.89,,8276.46
1449,2000-06-30,8159.41,8290.63,8050.02,8265.09,,8170.325
1450,2000-07-03,8260.95,8368.56,8138.72,8297.77,,8253.64
1451,2000-07-04,8329.77,8333.57,8024.55,8052.54,,8179.06
1452,2000-07-05,8079.28,8438.72,7988.54,8421.74,,8213.63
1453,2000-07-06,8291.27,8383.69,8277.94,8289.39,,8330.815
1454,2000-07-07,8318.47,8370.56,8169.77,8173.08,,8270.165
1455,2000-07-10,8209.86,8211.35,8015.38,8154.67,,8113.365
1456,2000-07-11,8153.81,8262.64,8116.02,8158.63,,8189.33
1457,2000-07-12,8168.56,8180.06,8025.19,8059.75,,8102.625
1458,2000-07-13,8101.38,8304.01,8101.38,8267.66,,8202.695
1459,2000-07-14,8309.67,8530.5,8309.67,8497.13,,8420.085
1460,2000-07-17,8601.26,8643.21,8564.97,8585.52,,8604.09
1461,2000-07-18,8582.75,8582.75,8367.05,8368.78,,8474.9
1462,2000-07-19,8275.48,8423.59,8270.57,8411.88,,8347.08
1463,2000-07-20,8355.21,8406.05,8210.53,8219.53,,8308.29
1464,2000-07-21,8273.04,8300.68,8058.14,8167.37,,8179.41
1465,2000-07-24,8132.39,8138.02,8064.2,8064.2,,8101.11
1466,2000-07-25,7984.79,8119.63,7900.39,7900.39,,8010.01
1467,2000-07-26,7944.9,8113.27,7922.81,7961.54,,8018.04
1468,2000-07-27,7932.86,7959.96,7723.44,7956.28,,7841.7
1469,2000-07-28,7861.04,8147.79,7861.04,8122.11,,8004.415
1470,2000-07-31,8126.8,8155.99,8068.09,8114.92,,8112.04
1471,2000-08-01,8171.58,8192.73,7979.24,7984.65,,8085.985
1472,2000-08-02,7985.83,8044.87,7910.28,7916.85,,7977.575
1473,2000-08-03,7888.32,7912.4,7736.19,7844.93,,7824.295
1474,2000-08-04,7881.72,8029.14,7856.6,7925.2,,7942.87
1475,2000-08-07,7804.0,7809.44,7680.53,7715.99,,7744.985
1476,2000-08-08,7751.28,7818.67,7670.28,7797.78,,7744.475
1477,2000-08-09,7866.11,8048.14,7866.11,8048.14,,7957.125
1478,2000-08-10,8087.1,8105.63,7988.39,8024.69,,8047.01
1479,2000-08-11,8012.64,8082.07,7962.05,7974.65,,8022.06
1480,2000-08-14,7977.42,7982.13,7838.5,7848.87,,7910.315
1481,2000-08-15,7883.84,7913.77,7821.74,7845.69,,7867.755
1482,2000-08-16,7870.58,8023.17,7870.58,8003.53,,7946.875
1483,2000-08-17,8059.02,8143.25,8000.46,8143.25,,8071.855
1484,2000-08-18,8192.3,8276.24,8175.35,8176.82,,8225.795
1485,2000-08-21,8232.91,8305.67,8216.42,8257.88,,8261.045
1486,2000-08-22,8244.42,8244.42,8086.66,8118.05,,8165.54
1487,2000-08-24,8162.0,8222.08,8090.18,8098.84,,8156.13
1488,2000-08-25,8120.96,8142.47,8014.95,8026.32,,8078.71
1489,2000-08-28,7985.45,7985.45,7840.75,7845.87,,7913.1
1490,2000-08-29,7769.93,7828.37,7621.13,7817.49,,7724.75
1491,2000-08-30,7784.74,7809.35,7543.16,7543.96,,7676.255
1492,2000-08-31,7458.34,7661.73,7440.81,7616.98,,7551.27
1493,2000-09-01,7659.82,7660.9,7381.01,7420.06,,7520.955
1494,2000-09-04,7758.54,7814.49,7694.71,7803.02,,7754.6
1495,2000-09-05,7829.34,7829.34,7723.14,7785.62,,7776.24
1496,2000-09-06,7725.01,7758.45,7601.23,7610.78,,7679.84
1497,2000-09-07,7467.94,7520.17,7418.52,7430.93,,7469.345
1498,2000-09-08,7457.86,7494.67,7360.5,7367.99,,7427.585
1499,2000-09-11,7297.78,7379.85,7295.88,7335.2,,7337.865
1500,2000-09-13,7279.36,7407.78,7153.23,7391.66,,7280.505
1501,2000-09-14,7348.81,7367.27,7144.12,7152.29,,7255.695
1502,2000-09-15,7160.01,7364.46,7120.31,7155.45,,7242.385
1503,2000-09-18,6990.48,7026.27,6902.54,6910.14,,6964.405
1504,2000-09-19,6811.72,6950.04,6712.2,6734.9,,6831.12
1505,2000-09-20,6843.95,6910.91,6720.34,6880.09,,6815.625
1506,2000-09-21,6818.96,6946.84,6774.47,6920.9,,6860.655
1507,2000-09-22,6737.54,6780.27,6600.1,6612.09,,6690.185
1508,2000-09-25,6618.16,6726.75,6550.21,6677.46,,6638.48
1509,2000-09-26,6647.94,6780.68,6491.34,6749.03,,6636.01
1510,2000-09-27,6706.45,6840.38,6668.07,6717.04,,6754.225
1511,2000-09-28,6744.79,6799.62,6564.87,6564.87,,6682.245
1512,2000-09-29,6571.62,6589.82,6425.58,6432.36,,6507.7
1513,2000-10-02,6165.64,6248.12,6014.87,6024.07,,6131.495
1514,2000-10-03,5943.79,6214.53,5907.04,6143.44,,6060.785
1515,2000-10-04,5989.45,5997.92,5946.95,5997.92,,5972.435
1516,2000-10-05,5932.79,6047.78,5904.98,6029.65,,5976.38
1517,2000-10-06,6037.54,6367.39,6037.54,6353.67,,6202.465
1518,2000-10-09,6336.3,6338.52,6203.47,6209.42,,6270.995
1519,2000-10-11,6070.43,6070.43,6013.53,6040.55,,6041.98
1520,2000-10-12,5850.26,5981.67,5763.81,5805.01,,5872.74
1521,2000-10-13,5577.86,5876.11,5482.98,5876.11,,5679.545
1522,2000-10-16,6060.44,6161.16,5602.72,5630.95,,5881.94
1523,2000-10-17,5512.0,5742.68,5512.0,5702.36,,5627.34
1524,2000-10-18,5606.53,5626.74,5427.46,5432.23,,5527.1
1525,2000-10-19,5261.94,5284.34,5074.44,5081.28,,5179.39
1526,2000-10-20,5241.57,5407.06,5241.57,5404.78,,5324.315
1527,2000-10-23,5644.73,5718.17,5539.97,5680.95,,5629.07
1528,2000-10-24,5701.15,5933.42,5645.05,5918.63,,5789.235
1529,2000-10-25,5914.37,6035.17,5898.97,6023.78,,5967.07
1530,2000-10-26,5937.22,6011.05,5909.35,5941.85,,5960.2
1531,2000-10-27,5991.83,6003.38,5804.92,5805.17,,5904.15
1532,2000-10-30,5644.26,5666.96,5615.9,5659.08,,5641.43
1533,2000-10-31,5530.8,5626.03,5502.67,5544.18,,5564.35
1534,2000-11-01,5552.3,5570.58,5400.26,5425.02,,5485.42
1535,2000-11-02,5385.54,5630.01,5381.42,5626.08,,5505.715
1536,2000-11-03,5723.35,5813.44,5663.74,5796.08,,5738.59
1537,2000-11-06,5679.09,5708.77,5609.14,5657.48,,5658.955
1538,2000-11-07,5721.88,5877.77,5720.89,5877.77,,5799.33
1539,2000-11-08,5926.4,6164.62,5889.01,6067.94,,6026.815
1540,2000-11-09,6025.16,6089.55,5926.64,6089.55,,6008.095
1541,2000-11-10,6039.19,6126.09,6018.45,6088.74,,6072.27
1542,2000-11-13,5878.64,5878.64,5748.43,5793.52,,5813.535
1543,2000-11-14,5747.0,5855.28,5721.69,5772.51,,5788.485
1544,2000-11-15,5896.64,5942.06,5696.01,5737.02,,5819.035
1545,2000-11-16,5554.0,5581.93,5436.85,5454.13,,5509.39
1546,2000-11-17,5264.93,5367.65,5168.97,5351.36,,5268.31
1547,2000-11-20,4994.73,5036.62,4841.67,4845.21,,4939.145
1548,2000-11-21,4770.78,5103.0,4760.68,5103.0,,4931.84
1549,2000-11-22,5128.98,5293.89,5113.22,5130.61,,5203.555
1550,2000-11-23,5057.3,5148.3,5032.2,5146.92,,5090.25
1551,2000-11-24,5218.18,5423.43,5218.18,5419.99,,5320.805
1552,2000-11-27,5510.8,5526.13,5384.04,5433.78,,5455.085
1553,2000-11-28,5388.68,5411.0,5337.42,5362.26,,5374.21
1554,2000-11-29,5275.38,5386.36,5266.14,5319.46,,5326.25
1555,2000-11-30,5323.7,5372.01,5223.31,5256.93,,5297.66
1556,2000-12-01,5173.02,5342.06,5163.23,5342.06,,5252.645
1557,2000-12-04,5239.82,5243.05,5168.91,5174.02,,5205.98
1558,2000-12-05,5139.53,5241.17,5102.68,5199.2,,5171.925
1559,2000-12-06,5323.2,5366.79,5164.43,5170.62,,5265.61
1560,2000-12-07,5131.94,5216.22,5131.94,5212.73,,5174.08
1561,2000-12-08,5216.36,5269.62,5186.35,5252.83,,5227.985
1562,2000-12-11,5283.81,5300.3,5237.19,5284.41,,5268.745
1563,2000-12-12,5320.61,5403.14,5320.61,5380.09,,5361.875
1564,2000-12-13,5380.34,5397.29,5332.52,5384.36,,5364.905
1565,2000-12-14,5350.26,5350.26,5274.15,5320.16,,5312.205
1566,2000-12-15,5256.09,5264.18,5202.04,5224.74,,5233.11
1567,2000-12-18,5116.07,5127.73,5022.34,5055.2,,5075.035
1568,2000-12-19,5004.6,5044.07,4957.27,5040.25,,5000.67
1569,2000-12-20,4966.8,4998.35,4919.2,4947.89,,4958.775
1570,2000-12-21,4834.76,4834.76,4797.27,4817.22,,4816.015
1571,2000-12-22,4765.1,4888.35,4728.41,4811.22,,4808.38
1572,2000-12-26,4871.86,4880.41,4711.38,4721.36,,4795.895
1573,2000-12-27,4663.65,4663.65,4602.95,4614.63,,4633.3
1574,2000-12-28,4581.06,4797.14,4555.91,4797.14,,4676.525
1575,2000-12-29,4797.08,4813.64,4728.43,4743.94,,4771.035
