A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Val,Target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49717436064236425,0.5028256393576358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580.395,6600.495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44769297662836066,0.5523070233716393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.495,6599.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4490592536496436,0.5509407463503564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6599.94,6563.005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399843739758747,0.4600156260241252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6563.005,6553.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627925840698933,0.4372074159301067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6553.74,6417.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898527467245515,0.10147253275448499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6417.36,6466.585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7773473116191761,0.2226526883808238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6466.585,6450.115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178925053858763,0.18210749461412362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.115,6430.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666476700822613,0.1333523299177387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6430.31,6418.515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8956841339850071,0.10431586601499286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6418.515,6484.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331464036603973,0.26685359633960265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6484.54,6487.705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253549319984907,0.27464506800150934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487.705,6539.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990296971388545,0.40097030286114554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6539.02,6538.755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996820636445126,0.40031793635548746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6538.755,6585.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854686899465158,0.5145313100534842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6585.15,6554.425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611062781967782,0.4388937218032218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6554.425,6526.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300478781625599,0.36995212183744003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6526.42,6554.215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616232478805067,0.4383767521194933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6554.215,6515.535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656844140102483,0.34315585989751696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6515.535,6493.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711753705795637,0.288246294204363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6493.23,6443.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8353094602067259,0.16469053979327408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6443.04,6400.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9398111891318254,0.06018881086817459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.59,6319.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13918916382308152,0.8608108361769184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6319.6,6163.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5241592549728374,0.4758407450271625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6163.22,6106.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625717333901233,0.3374282666098767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.995,6118.305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347292232807494,0.3652707767192506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6118.305,6146.645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649629335814008,0.4350370664185992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.645,6045.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133422490089156,0.18665775099108436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6045.75,5956.12
0.0,0.0,0.0,0.0,0.0,0.0,0.03398983354499856,0.9660101664550015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5956.12,5976.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845084495309927,0.015491550469007258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.22,5856.57
0.0,0.0,0.0,0.0,0.0,0.0,0.27905808123625225,0.7209419187637478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.57,5765.78
0.0,0.0,0.0,0.0,0.0,0.0,0.5025613078348345,0.4974386921651654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5765.78,5813.16
0.0,0.0,0.0,0.0,0.0,0.0,0.3859231001441103,0.6140768998558898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813.16,5820.915
0.0,0.0,0.0,0.0,0.0,0.0,0.36683214825213944,0.6331678517478605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5820.915,5832.445
0.0,0.0,0.0,0.0,0.0,0.0,0.3384480508550517,0.6615519491449483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5832.445,5792.385
0.0,0.0,0.0,0.0,0.0,0.0,0.43706617242724133,0.5629338275727587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5792.385,5716.7
0.0,0.0,0.0,0.0,0.0,0.0,0.6233845082033599,0.37661549179664017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716.7,5810.69
0.0,0.0,0.0,0.0,0.0,0.0,0.3920036483289165,0.6079963516710836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5810.69,5748.465
0.0,0.0,0.0,0.0,0.0,0.0,0.5451866891384404,0.4548133108615597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5748.465,5621.24
0.0,0.0,0.0,0.0,0.0,0.0,0.8583841558639027,0.14161584413609726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621.24,5589.905
0.0,0.0,0.0,0.0,0.0,0.0,0.9355234179573777,0.06447658204262235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5589.905,5644.995
0.0,0.0,0.0,0.0,0.0,0.0,0.7999050375926245,0.2000949624073755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644.995,5731.905
0.0,0.0,0.0,0.0,0.0,0.0,0.5859534413410245,0.41404655865897555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.905,5768.5
0.0,0.0,0.0,0.0,0.0,0.0,0.4958653195503517,0.5041346804496483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5768.5,5794.37
0.0,0.0,0.0,0.0,0.0,0.0,0.4321795780358093,0.5678204219641907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.37,5742.26
0.0,0.0,0.0,0.0,0.0,0.0,0.5604619124124153,0.4395380875875847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5742.26,5818.345
0.0,0.0,0.0,0.0,0.0,0.0,0.373158872476815,0.626841127523185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5818.345,5838.685
0.0,0.0,0.0,0.0,0.0,0.0,0.3230866659671201,0.6769133340328799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5838.685,5798.42
0.0,0.0,0.0,0.0,0.0,0.0,0.4222094484210467,0.5777905515789533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5798.42,5803.085
0.0,0.0,0.0,0.0,0.0,0.0,0.41072533616108,0.58927466383892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5803.085,5744.395
0.0,0.0,0.0,0.0,0.0,0.0,0.555206053961176,0.44479394603882405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.395,5762.95
0.0,0.0,0.0,0.0,0.0,0.0,0.5095280897631744,0.4904719102368256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5762.95,5763.345
0.0,0.0,0.0,0.0,0.0,0.0,0.5085556944056842,0.49144430559431584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5763.345,5709.435
0.0,0.0,0.0,0.0,0.0,0.0,0.6412691974999627,0.3587308025000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709.435,5722.095
0.0,0.0,0.0,0.0,0.0,0.0,0.610103310852336,0.38989668914766396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5722.095,5655.075
0.0,0.0,0.0,0.0,0.0,0.0,0.775090492773661,0.22490950722633898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.075,5652.58
0.0,0.0,0.0,0.0,0.0,0.0,0.781232584968434,0.218767415031566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5652.58,5555.46
0.0,0.0,0.0,0.0,0.0,0.020318754890829648,0.9796812451091703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.46,5560.59
0.0,0.0,0.0,0.0,0.0,0.007689924045463944,0.992310075954536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.59,5507.455
0.0,0.0,0.0,0.0,0.0,0.13849556283074566,0.8615044371692544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5507.455,5633.3
0.0,0.0,0.0,0.0,0.0,0.0,0.8286953254554987,0.1713046745445012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5633.3,5679.84
0.0,0.0,0.0,0.0,0.0,0.0,0.7141249964996885,0.28587500350031153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5679.84,5710.28
0.0,0.0,0.0,0.0,0.0,0.0,0.6391890099630572,0.3608109900369429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5710.28,5708.015
0.0,0.0,0.0,0.0,0.0,0.0,0.6447648972661264,0.3552351027338736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5708.015,5654.83
0.0,0.0,0.0,0.0,0.0,0.0,0.7756936240713439,0.2243063759286561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5654.83,5711.84
0.0,0.0,0.0,0.0,0.0,0.0,0.6353486637410737,0.3646513362589263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711.84,5666.2
0.0,0.0,0.0,0.0,0.0,0.0,0.7477034083380488,0.2522965916619512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666.2,5625.16
0.0,0.0,0.0,0.0,0.0,0.0,0.8487340551009722,0.15126594489902775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.16,5614.315
0.0,0.0,0.0,0.0,0.0,0.0,0.8754318466249471,0.12456815337505284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5614.315,5638.97
0.0,0.0,0.0,0.0,0.0,0.0,0.8147371439948315,0.18526285600516845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5638.97,5565.37
0.0,0.0,0.0,0.0,0.0,0.0,0.9959227093396464,0.004077290660353515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.37,5441.305
0.0,0.0,0.0,0.0,0.0,0.3013410132051938,0.6986589867948062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5441.305,5388.93
0.0,0.0,0.0,0.0,0.0,0.43027571408745785,0.5697242859125421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5388.93,5396.955
0.0,0.0,0.0,0.0,0.0,0.41052008688783737,0.5894799131121626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5396.955,5352.71
0.0,0.0,0.0,0.0,0.0,0.5194406757286156,0.48055932427138437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.71,5289.865
0.0,0.0,0.0,0.0,0.0,0.6741500079853396,0.3258499920146604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289.865,5289.92
0.0,0.0,0.0,0.0,0.0,0.67401461116341,0.32598538883659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289.92,5278.295
0.0,0.0,0.0,0.0,0.0,0.7026325757983756,0.2973674242016245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.295,5280.73
0.0,0.0,0.0,0.0,0.0,0.696638189227526,0.30336181077247404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.73,5459.885
0.0,0.0,0.0,0.0,0.0,0.25560150499722323,0.7443984950027768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5459.885,5579.095
0.0,0.0,0.0,0.0,0.0,0.0,0.962135047867396,0.03786495213260404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5579.095,5653.61
0.0,0.0,0.0,0.0,0.0,0.0,0.7786969717577668,0.2213030282422333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653.61,5619.655
0.0,0.0,0.0,0.0,0.0,0.0,0.8622860460958529,0.13771395390414704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5619.655,5553.17
0.0,0.0,0.0,0.0,0.0,0.025956186203867932,0.974043813796132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5553.17,5501.765
0.0,0.0,0.0,0.0,0.0,0.15250297949938585,0.8474970205006142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5501.765,5445.09
