A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Val,Target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871112318770388,0.11288876812296117,0.0,0.0,0.0,9520.485,9567.235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755062718806849,0.24493728119315097,0.0,0.0,0.0,9567.235,9018.425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052134024015288,0.6947865975984764,0.0,0.0,0.0,0.0,0.0,9018.425,8734.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10590756801804434,0.8940924319819608,0.0,0.0,0.0,0.0,0.0,0.0,8734.95,8770.155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006468682400161504,0.9935313175998436,0.0,0.0,0.0,0.0,0.0,0.0,8770.155,8482.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196474347069498,0.18035256529305538,0.0,0.0,0.0,0.0,0.0,0.0,8482.26,8704.835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19096940697224707,0.809030593027758,0.0,0.0,0.0,0.0,0.0,0.0,8704.835,8509.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7420565757970454,0.25794342420295974,0.0,0.0,0.0,0.0,0.0,0.0,8509.73,8688.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23600712977233557,0.7639928702276696,0.0,0.0,0.0,0.0,0.0,0.0,8688.89,9054.735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20265337011107393,0.7973466298889312,0.0,0.0,0.0,0.0,0.0,9054.735,9383.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749666665772138,0.7250333334227862,0.0,0.0,0.0,0.0,9383.17,9488.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782741358201525,0.02172586417984742,0.0,0.0,0.0,9488.21,9695.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3935040040357359,0.6064959959642642,0.0,0.0,0.0,9695.24,9878.845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874899357142642,0.1251006428573632,0.0,0.0,9878.845,9854.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442001115421519,0.055799888457853296,0.0,0.0,9854.31,9958.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486374076348829,0.35136259236512224,0.0,0.0,9958.95,9905.285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002178023709653,0.1997821976290399,0.0,0.0,9905.285,10080.925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041108326244827,0.6958891673755224,0.0,0.0,10080.925,10149.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11146123189823058,0.8885387681017746,0.0,0.0,10149.13,10018.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802367156724319,0.5197632843275732,0.0,0.0,10018.57,10062.685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556309369752898,0.6443690630247153,0.0,0.0,10062.685,10127.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17351697162340668,0.8264830283765985,0.0,0.0,10127.16,10027.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541094697708436,0.5458905302291616,0.0,0.0,10027.82,9655.855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504749580234013,0.49525041976598705,0.0,0.0,0.0,9655.855,9516.125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994263445398432,0.1005736554601568,0.0,0.0,0.0,9516.125,8904.955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257170340180924,0.37428296598191274,0.0,0.0,0.0,0.0,0.0,8904.955,9313.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47076565964727835,0.5292343403527217,0.0,0.0,0.0,0.0,9313.85,9291.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5352081585926569,0.4647918414073431,0.0,0.0,0.0,0.0,9291.035,9059.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18829044628301403,0.8117095537169912,0.0,0.0,0.0,0.0,0.0,9059.82,9174.175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652870727612656,0.13471292723873438,0.0,0.0,0.0,0.0,9174.175,8968.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44671009250315596,0.5532899074968491,0.0,0.0,0.0,0.0,0.0,8968.33,8797.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928270541558485,0.07172945844152016,0.0,0.0,0.0,0.0,0.0,8797.84,8744.265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07959672525336743,0.9204032747466377,0.0,0.0,0.0,0.0,0.0,0.0,8744.265,8545.895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399061057396437,0.3600938942603614,0.0,0.0,0.0,0.0,0.0,0.0,8545.895,8669.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908037319875577,0.7091962680124474,0.0,0.0,0.0,0.0,0.0,0.0,8669.49,8735.675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10385975685278882,0.8961402431472163,0.0,0.0,0.0,0.0,0.0,0.0,8735.675,8491.115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946358928195386,0.20536410718046658,0.0,0.0,0.0,0.0,0.0,0.0,8491.115,8497.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778438412644104,0.2221561587355947,0.0,0.0,0.0,0.0,0.0,0.0,8497.06,8521.195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709672913714698,0.2903270862853072,0.0,0.0,0.0,0.0,0.0,0.0,8521.195,8640.595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37241959904987193,0.6275804009501332,0.0,0.0,0.0,0.0,0.0,0.0,8640.595,8613.705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483722090275688,0.5516277909724363,0.0,0.0,0.0,0.0,0.0,0.0,8613.705,8653.465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33606742015760566,0.6639325798423995,0.0,0.0,0.0,0.0,0.0,0.0,8653.465,8361.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16150479378470714,0.8384952062152924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.23,8529.295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686793920006279,0.3132060799937261,0.0,0.0,0.0,0.0,0.0,0.0,8529.295,8548.235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332966186683225,0.36670338133168257,0.0,0.0,0.0,0.0,0.0,0.0,8548.235,8614.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444855622957569,0.5551443770424361,0.0,0.0,0.0,0.0,0.0,0.0,8614.95,9008.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33310600275592717,0.6668939972440779,0.0,0.0,0.0,0.0,0.0,9008.55,9068.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16354723827242812,0.836452761727577,0.0,0.0,0.0,0.0,0.0,9068.58,9088.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10705589578250735,0.8929441042174978,0.0,0.0,0.0,0.0,0.0,9088.58,8883.865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852871546737143,0.31471284532629085,0.0,0.0,0.0,0.0,0.0,8883.865,8727.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12630094265690903,0.8736990573430962,0.0,0.0,0.0,0.0,0.0,0.0,8727.73,8546.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372368898069958,0.36276311019300933,0.0,0.0,0.0,0.0,0.0,0.0,8546.84,8531.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817520676890539,0.31824793231095116,0.0,0.0,0.0,0.0,0.0,0.0,8531.08,8482.345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81940734650137,0.18059265349863507,0.0,0.0,0.0,0.0,0.0,0.0,8482.345,8636.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38404269276717257,0.6159573072328326,0.0,0.0,0.0,0.0,0.0,0.0,8636.48,8702.925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19636433018003407,0.803635669819971,0.0,0.0,0.0,0.0,0.0,0.0,8702.925,8924.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703978868848348,0.4296021131151703,0.0,0.0,0.0,0.0,0.0,8924.54,8888.485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722376545585403,0.3277623454414648,0.0,0.0,0.0,0.0,0.0,8888.485,8953.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874121047671435,0.5125878952328616,0.0,0.0,0.0,0.0,0.0,8953.92,8935.405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539708965077186,0.46029103492281914,0.0,0.0,0.0,0.0,0.0,8935.405,9029.935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27270263479857876,0.7272973652014264,0.0,0.0,0.0,0.0,0.0,9029.935,9132.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827184509621854,0.017281549037814644,0.0,0.0,0.0,0.0,9132.6,9073.975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14830869863577076,0.8516913013642344,0.0,0.0,0.0,0.0,0.0,9073.975,9009.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299707332477349,0.6700292667522703,0.0,0.0,0.0,0.0,0.0,9009.66,8931.825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498209153828816,0.4501790846171235,0.0,0.0,0.0,0.0,0.0,8931.825,8962.825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46225933452350443,0.5377406654765007,0.0,0.0,0.0,0.0,0.0,8962.825,8897.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458138291088811,0.35418617089112403,0.0,0.0,0.0,0.0,0.0,8897.84,8842.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80175818005231,0.19824181994769505,0.0,0.0,0.0,0.0,0.0,8842.63,8726.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12935147515136453,0.8706485248486406,0.0,0.0,0.0,0.0,0.0,0.0,8726.65,8774.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938569901892812,0.006143009810723995,0.0,0.0,0.0,0.0,0.0,8774.62,8686.935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24152915850072512,0.75847084149928,0.0,0.0,0.0,0.0,0.0,0.0,8686.935,8694.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22069797595756682,0.7793020240424383,0.0,0.0,0.0,0.0,0.0,0.0,8694.31,8733.775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10922643438933026,0.8907735656106749,0.0,0.0,0.0,0.0,0.0,0.0,8733.775,8591.445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112470732188512,0.4887529267811539,0.0,0.0,0.0,0.0,0.0,0.0,8591.445,8499.705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703728612201172,0.22962713877988794,0.0,0.0,0.0,0.0,0.0,0.0,8499.705,8362.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15673127534430742,0.8432687246556921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8362.92,8276.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009433489282376,0.5990566510717614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8276.46,8170.325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007287806866227,0.2992712193133755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8170.325,8253.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46539997070923633,0.5346000292907624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8253.64,8179.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760561868541481,0.32394381314585013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8179.06,8213.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784109013603235,0.42158909863967503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8213.63,8330.815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24741400287625148,0.7525859971237479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8330.815,8270.165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4187239989769352,0.5812760010230638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8270.165,8113.365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616161240979171,0.13838387590208065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8113.365,8189.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470478824855751,0.3529521175144232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8189.33,8102.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891951975015004,0.10804802498499375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8102.625,8202.695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092975428666862,0.3907024571333122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8202.695,8420.085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995264895672494,0.004735104327511103,0.0,0.0,0.0,0.0,0.0,0.0,8420.085,8604.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755304219295976,0.5244695780704075,0.0,0.0,0.0,0.0,0.0,0.0,8604.09,8474.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404362487432423,0.1595637512567629,0.0,0.0,0.0,0.0,0.0,0.0,8474.9,8347.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20147241859632506,0.7985275814036744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8347.08,8308.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110373773555237,0.6889626226444755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8308.29,8179.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675067588360576,0.3249324116394222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8179.41,8101.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962311942086164,0.10376880579138131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8101.11,8010.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15354925925020435,0.8464507407497956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.01,8018.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13086798524050183,0.8691320147594982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8018.04,7841.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628952151974135,0.37104784802586505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7841.7,8004.415
