,Date,Openly,Highest,Lowermost,Close,Volume,avg
100,1995-05-15,5844.86,5852.83,5824.54,5828.21,,5838.685
101,1995-05-16,5816.74,5823.83,5773.01,5799.88,,5798.42
102,1995-05-17,5823.84,5838.16,5768.01,5771.46,,5803.085
103,1995-05-18,5746.9,5760.56,5728.23,5758.53,,5744.395
104,1995-05-19,5778.99,5786.98,5738.92,5757.65,,5762.95
105,1995-05-20,5791.64,5797.06,5729.63,5730.94,,5763.345
106,1995-05-22,5722.62,5728.24,5690.63,5705.5,,5709.435
107,1995-05-23,5742.49,5742.49,5701.7,5705.03,,5722.095
108,1995-05-24,5683.19,5683.19,5626.96,5645.71,,5655.075
109,1995-05-25,5623.2,5688.85,5616.31,5618.99,,5652.58
110,1995-05-26,5561.0,5597.93,5512.99,5561.15,,5555.46
111,1995-05-27,5598.13,5598.13,5523.05,5524.07,,5560.59
112,1995-05-29,5493.94,5597.44,5417.47,5597.44,,5507.455
113,1995-05-30,5590.53,5676.07,5590.53,5647.07,,5633.3
114,1995-05-31,5662.26,5707.22,5652.46,5674.55,,5679.84
115,1995-06-01,5703.81,5727.65,5692.91,5714.33,,5710.28
116,1995-06-05,5745.83,5745.83,5670.2,5671.18,,5708.015
117,1995-06-06,5664.13,5680.42,5629.24,5678.31,,5654.83
118,1995-06-07,5726.97,5743.5,5680.18,5681.58,,5711.84
119,1995-06-08,5677.45,5694.37,5638.03,5641.02,,5666.2
120,1995-06-09,5646.58,5646.58,5603.74,5609.79,,5625.16
121,1995-06-10,5602.79,5641.19,5587.44,5641.19,,5614.315
122,1995-06-12,5664.15,5664.15,5613.79,5620.94,,5638.97
123,1995-06-13,5622.72,5623.36,5507.38,5513.7,,5565.37
124,1995-06-14,5478.3,5482.5,5400.11,5413.74,,5441.305
125,1995-06-15,5459.07,5459.07,5318.79,5360.09,,5388.93
126,1995-06-16,5401.09,5443.43,5350.48,5443.43,,5396.955
127,1995-06-17,5344.3,5377.05,5328.37,5341.2,,5352.71
128,1995-06-19,5329.85,5329.85,5249.88,5249.88,,5289.865
129,1995-06-20,5293.18,5332.71,5247.13,5317.04,,5289.92
130,1995-06-21,5320.02,5320.02,5236.57,5238.79,,5278.295
131,1995-06-22,5249.21,5361.6,5199.86,5361.21,,5280.73
132,1995-06-23,5397.96,5527.2,5392.57,5490.79,,5459.885
133,1995-06-24,5545.34,5629.44,5528.75,5629.44,,5579.095
134,1995-06-26,5681.53,5690.74,5616.48,5646.83,,5653.61
135,1995-06-27,5609.06,5660.01,5579.3,5593.01,,5619.655
136,1995-06-28,5580.2,5611.36,5494.98,5495.88,,5553.17
137,1995-06-29,5533.47,5566.81,5436.72,5444.63,,5501.765
138,1995-06-30,5479.22,5479.22,5410.96,5444.97,,5445.09
139,1995-07-03,5402.04,5417.21,5309.41,5312.94,,5363.31
140,1995-07-04,5365.38,5369.05,5294.18,5320.25,,5331.615
141,1995-07-05,5392.23,5482.32,5366.65,5482.32,,5424.485
142,1995-07-06,5490.64,5549.21,5477.68,5478.18,,5513.445
143,1995-07-07,5537.89,5618.2,5529.42,5598.74,,5573.81
144,1995-07-08,5668.68,5668.68,5580.0,5591.77,,5624.34
145,1995-07-10,5626.17,5626.17,5557.31,5569.83,,5591.74
146,1995-07-11,5586.68,5594.87,5543.07,5594.87,,5568.97
147,1995-07-12,5652.87,5670.5,5621.41,5624.69,,5645.955
148,1995-07-13,5612.77,5612.77,5578.92,5593.0,,5595.845
149,1995-07-14,5609.93,5624.4,5549.41,5549.7,,5586.905
150,1995-07-15,5486.03,5525.4,5477.02,5505.98,,5501.21
151,1995-07-17,5512.48,5514.26,5421.57,5429.4,,5467.915
152,1995-07-18,5385.36,5416.94,5337.53,5416.94,,5377.235
153,1995-07-19,5249.52,5304.3,5162.08,5187.79,,5233.19
154,1995-07-20,5179.68,5185.91,5046.43,5047.72,,5116.17
155,1995-07-21,5073.4,5149.68,5055.23,5058.7,,5102.455
156,1995-07-22,5095.94,5116.91,4950.14,5116.91,,5033.525
157,1995-07-24,5066.53,5134.4,5066.29,5134.4,,5100.345
158,1995-07-25,5152.94,5152.94,4994.7,4994.7,,5073.82
159,1995-07-26,4926.16,5030.97,4926.16,5001.6,,4978.565
160,1995-07-27,5218.75,5285.51,5181.26,5279.32,,5233.385
161,1995-07-28,5256.27,5335.32,5256.27,5297.11,,5295.795
162,1995-07-29,5264.37,5291.21,5218.03,5218.42,,5254.62
163,1995-07-31,5159.19,5198.26,5153.02,5180.42,,5175.64
164,1995-08-01,5188.25,5214.13,5147.68,5199.63,,5180.905
165,1995-08-02,5228.59,5228.59,5041.97,5042.79,,5135.28
166,1995-08-03,4936.9,5051.15,4936.9,5051.15,,4994.025
167,1995-08-04,5112.15,5112.15,4954.98,5071.89,,5033.565
168,1995-08-05,4802.24,4879.51,4802.24,4823.86,,4840.875
169,1995-08-07,4800.6,4921.44,4761.7,4919.11,,4841.57
170,1995-08-08,4911.26,4938.48,4881.85,4917.09,,4910.165
171,1995-08-09,4828.33,4832.65,4715.85,4729.37,,4774.25
172,1995-08-10,4769.26,4786.89,4730.32,4769.85,,4758.605
173,1995-08-11,4628.8,4640.15,4544.49,4551.89,,4592.32
174,1995-08-12,4720.8,4720.8,4648.37,4648.37,,4684.585
175,1995-08-14,4585.97,4609.52,4499.95,4503.37,,4554.735
176,1995-08-15,4559.37,4591.41,4474.32,4591.41,,4532.865
177,1995-08-16,4613.73,4794.23,4605.43,4792.39,,4699.83
178,1995-08-17,4814.22,4906.48,4796.11,4825.78,,4851.295
179,1995-08-18,4774.09,4840.54,4774.09,4830.34,,4807.315
180,1995-08-19,4787.27,4798.45,4741.77,4742.81,,4770.11
181,1995-08-21,4731.56,4778.42,4731.03,4773.38,,4754.725
182,1995-08-22,4774.32,4807.21,4736.11,4807.21,,4771.66
183,1995-08-23,4831.16,4869.28,4750.19,4753.37,,4809.735
184,1995-08-24,4757.33,4762.01,4630.98,4654.39,,4696.495
185,1995-08-25,4636.57,4670.61,4584.18,4670.61,,4627.395
186,1995-08-26,4722.23,4741.43,4648.95,4650.44,,4695.19
187,1995-08-28,4669.18,4730.56,4640.19,4730.56,,4685.375
188,1995-08-29,4748.98,4768.4,4721.08,4768.4,,4744.74
189,1995-08-30,4783.86,4852.51,4772.45,4832.48,,4812.48
190,1995-08-31,4834.78,4853.08,4809.54,4809.93,,4831.31
191,1995-09-01,4846.83,4865.7,4785.29,4785.29,,4825.495
192,1995-09-02,4801.44,4860.91,4772.67,4860.91,,4816.79
193,1995-09-04,4892.34,4953.08,4874.64,4937.02,,4913.86
194,1995-09-05,4993.79,5006.04,4944.95,4965.27,,4975.495
195,1995-09-06,5020.65,5123.61,5008.45,5111.82,,5066.03
196,1995-09-07,5137.08,5166.52,5102.69,5133.44,,5134.605
197,1995-09-08,5150.59,5182.51,5114.29,5182.51,,5148.4
198,1995-09-11,5192.38,5221.89,5063.82,5063.82,,5142.855
199,1995-09-12,5040.19,5085.04,5017.96,5067.75,,5051.5
200,1995-09-13,5040.57,5063.04,4986.49,4986.99,,5024.765
201,1995-09-14,5023.86,5029.81,4955.51,4956.02,,4992.66
202,1995-09-15,4939.03,4996.24,4916.62,4995.53,,4956.43
203,1995-09-16,4991.85,5014.94,4960.38,4962.54,,4987.66
204,1995-09-18,4976.56,5040.15,4964.11,5040.15,,5002.13
205,1995-09-19,5071.91,5079.31,5037.19,5045.25,,5058.25
206,1995-09-20,5023.72,5029.66,4986.33,4994.39,,5007.995
207,1995-09-21,4975.88,5020.22,4975.88,4980.03,,4998.05
208,1995-09-23,4987.49,5008.13,4981.65,4991.57,,4994.89
209,1995-09-25,5122.97,5163.84,5114.23,5160.16,,5139.035
210,1995-09-26,5170.84,5170.84,5092.83,5094.42,,5131.835
211,1995-09-27,5139.76,5168.34,5075.83,5078.42,,5122.085
212,1995-09-29,5109.33,5109.33,5011.69,5013.43,,5060.51
213,1995-09-30,4988.37,5033.06,4986.72,5033.06,,5009.89
214,1995-10-02,5027.51,5061.77,5012.73,5045.62,,5037.25
215,1995-10-03,5061.09,5082.76,5031.02,5035.79,,5056.89
216,1995-10-04,5061.24,5086.45,5036.19,5086.45,,5061.32
217,1995-10-05,5116.62,5134.69,5098.3,5100.47,,5116.495
218,1995-10-06,5160.31,5213.73,5154.17,5213.73,,5183.95
219,1995-10-07,5251.72,5251.72,5196.58,5207.12,,5224.15
220,1995-10-09,5244.49,5265.59,5212.24,5260.78,,5238.915
221,1995-10-11,5200.12,5213.35,5152.85,5165.36,,5183.1
222,1995-10-12,5115.91,5168.88,5107.93,5108.93,,5138.405
223,1995-10-13,5135.48,5135.48,5068.71,5115.82,,5102.095
224,1995-10-14,5058.63,5081.89,5010.65,5015.61,,5046.27
225,1995-10-16,5072.31,5076.01,5036.04,5038.98,,5056.025
226,1995-10-17,5070.25,5085.15,5028.96,5081.0,,5057.055
227,1995-10-18,5076.96,5080.97,5033.07,5033.07,,5057.02
228,1995-10-19,4992.12,4999.92,4935.67,4941.42,,4967.795
229,1995-10-20,4967.21,4967.21,4930.33,4953.56,,4948.77
230,1995-10-21,4947.76,4947.76,4894.43,4937.98,,4921.095
231,1995-10-23,4953.11,4978.6,4953.11,4975.44,,4965.855
232,1995-10-24,4994.43,5003.76,4968.2,4995.79,,4985.98
233,1995-10-26,5031.24,5041.77,4983.66,4990.57,,5012.715
234,1995-10-27,4941.29,4946.02,4896.12,4936.77,,4921.07
235,1995-10-28,4937.76,4937.76,4885.85,4897.45,,4911.805
236,1995-10-30,4846.19,4848.74,4813.05,4817.04,,4830.895
237,1995-11-01,4801.71,4838.37,4797.58,4801.66,,4817.975
238,1995-11-02,4826.67,4832.44,4785.73,4826.64,,4809.085
239,1995-11-03,4810.61,4819.99,4735.73,4819.99,,4777.86
240,1995-11-04,4801.54,4835.43,4800.31,4814.35,,4817.87
241,1995-11-06,4809.27,4862.59,4804.92,4862.59,,4833.755
242,1995-11-07,4912.39,4912.39,4821.87,4825.19,,4867.13
243,1995-11-08,4825.87,4826.33,4773.7,4773.7,,4800.015
244,1995-11-09,4749.21,4755.63,4715.15,4717.48,,4735.39
245,1995-11-10,4734.51,4742.6,4688.61,4694.96,,4715.605
246,1995-11-11,4714.45,4721.86,4677.08,4718.6,,4699.47
247,1995-11-14,4649.83,4659.11,4612.18,4630.97,,4635.645
248,1995-11-15,4630.84,4661.14,4590.68,4608.7,,4625.91
249,1995-11-16,4617.34,4644.92,4583.17,4639.28,,4614.045
250,1995-11-17,4644.28,4650.19,4566.08,4566.08,,4608.135
251,1995-11-18,4556.27,4589.69,4530.96,4583.49,,4560.325
252,1995-11-20,4593.57,4593.57,4556.75,4565.72,,4575.16
253,1995-11-21,4573.11,4621.67,4555.54,4621.67,,4588.605
254,1995-11-22,4600.16,4641.6,4600.16,4629.27,,4620.88
255,1995-11-23,4623.08,4630.73,4551.91,4574.83,,4591.32
256,1995-11-24,4552.94,4591.7,4552.94,4586.75,,4572.32
257,1995-11-25,4601.55,4663.81,4601.55,4663.81,,4632.68
258,1995-11-27,4701.97,4769.04,4689.49,4769.04,,4729.265
259,1995-11-28,4754.24,4766.69,4710.27,4766.69,,4738.48
260,1995-11-29,4768.65,4776.46,4699.65,4700.88,,4738.055
261,1995-11-30,4717.32,4777.2,4688.41,4777.2,,4732.805
262,1995-12-01,4813.87,4829.31,4788.6,4809.94,,4808.955
263,1995-12-04,4866.41,4866.41,4745.89,4745.89,,4806.15
264,1995-12-05,4755.49,4772.97,4737.02,4772.97,,4754.995
265,1995-12-06,4754.81,4755.02,4719.57,4722.93,,4737.295
266,1995-12-07,4718.22,4754.77,4716.7,4748.64,,4735.735
267,1995-12-08,4716.24,4836.04,4716.24,4836.04,,4776.14
268,1995-12-09,4874.93,4922.43,4870.23,4884.92,,4896.33
269,1995-12-11,4910.27,4968.0,4904.59,4958.13,,4936.295
270,1995-12-12,4986.13,4986.13,4942.08,4959.4,,4964.105
271,1995-12-13,4991.98,5026.56,4987.35,5018.01,,5006.955
272,1995-12-14,5035.33,5067.58,5019.69,5064.99,,5043.635
273,1995-12-15,5080.75,5107.06,5025.72,5053.9,,5066.39
274,1995-12-16,5077.84,5084.57,5017.01,5029.61,,5050.79
275,1995-12-18,5076.92,5151.05,5072.19,5112.92,,5111.62
276,1995-12-19,5048.85,5097.33,5048.85,5082.17,,5073.09
277,1995-12-20,5150.2,5154.58,4950.34,4964.84,,5052.46
278,1995-12-21,5026.76,5093.85,4988.8,5093.85,,5041.325
279,1995-12-22,5135.82,5163.37,5091.94,5091.94,,5127.655
280,1995-12-23,5101.32,5193.35,5070.59,5163.28,,5131.97
281,1995-12-26,5130.86,5159.93,5102.59,5105.37,,5131.26
282,1995-12-27,5126.41,5126.41,5066.33,5071.55,,5096.37
283,1995-12-28,5101.05,5111.29,5085.91,5108.18,,5098.6
284,1995-12-29,5153.47,5178.78,5142.29,5158.65,,5160.535
285,1995-12-30,5192.71,5192.71,5151.25,5173.73,,5171.98
286,1996-01-04,5200.73,5209.51,5144.95,5146.04,,5177.23
287,1996-01-05,4801.08,4823.83,4798.18,4799.3,,4811.005
288,1996-01-06,4866.54,4869.6,4734.55,4847.21,,4802.075
289,1996-01-08,4889.58,4936.5,4874.65,4934.86,,4905.575
290,1996-01-09,4931.38,4946.09,4900.75,4911.99,,4923.42
291,1996-01-10,4868.55,4875.94,4842.06,4862.35,,4859.0
292,1996-01-11,4828.75,5001.37,4828.75,4942.62,,4915.06
293,1996-01-12,4992.7,5028.52,4952.76,4962.8,,4990.64
294,1996-01-13,5036.14,5043.44,4998.91,5025.3,,5021.175
295,1996-01-15,5054.89,5064.91,5024.81,5027.01,,5044.86
296,1996-01-16,5013.93,5046.37,5007.76,5015.36,,5027.065
297,1996-01-17,5044.19,5044.29,5011.6,5017.48,,5027.945
298,1996-01-18,5021.64,5028.2,4987.98,5028.2,,5008.09
299,1996-01-19,5061.69,5073.52,5012.35,5016.76,,5042.935
300,1996-01-20,5028.94,5043.65,5011.4,5037.25,,5027.525
301,1996-01-22,5058.28,5058.28,5016.93,5039.0,,5037.605
302,1996-01-23,5042.11,5042.11,4991.35,5008.25,,5016.73
303,1996-01-24,4989.77,5014.89,4976.5,5013.72,,4995.695
304,1996-01-25,4955.17,4965.19,4937.81,4940.07,,4951.5
305,1996-01-26,4965.12,4965.12,4933.85,4935.09,,4949.485
306,1996-01-27,4932.86,4932.86,4859.69,4861.53,,4896.275
307,1996-01-29,4841.16,4855.03,4681.36,4692.3,,4768.195
308,1996-01-30,4733.98,4803.8,4721.89,4803.8,,4762.845
309,1996-01-31,4810.69,4812.32,4760.6,4763.4,,4786.46
310,1996-02-01,4746.93,4775.28,4711.11,4775.28,,4743.195
311,1996-02-02,4800.33,4817.21,4785.26,4791.32,,4801.235
312,1996-02-03,4810.13,4810.13,4783.36,4790.08,,4796.745
313,1996-02-05,4779.34,4779.34,4695.86,4759.25,,4737.6
314,1996-02-06,4737.99,4737.99,4690.22,4690.22,,4714.105
315,1996-02-07,4704.02,4758.83,4672.67,4758.83,,4715.75
316,1996-02-08,4746.15,4750.88,4731.11,4741.46,,4740.995
317,1996-02-09,4753.06,4823.43,4752.05,4764.95,,4787.74
318,1996-02-10,4780.39,4787.92,4741.91,4776.03,,4764.915
319,1996-02-12,4816.92,4869.02,4814.37,4866.81,,4841.695
320,1996-02-13,4871.95,4882.38,4855.15,4857.27,,4868.765
321,1996-02-14,4855.1,4855.1,4833.91,4836.39,,4844.505
322,1996-02-15,4828.13,4842.76,4805.63,4809.02,,4824.195
323,1996-02-23,4861.73,4867.79,4830.21,4865.0,,4849.0
324,1996-02-24,4874.65,4874.65,4837.31,4837.63,,4855.98
325,1996-02-26,4812.43,4812.43,4772.55,4775.86,,4792.49
326,1996-02-27,4811.74,4817.37,4742.41,4769.64,,4779.89
327,1996-02-28,4769.93,4769.93,4729.26,4751.19,,4749.595
328,1996-02-29,4779.78,4798.92,4778.91,4797.67,,4788.915
329,1996-03-01,4821.25,4883.84,4814.74,4877.38,,4849.29
330,1996-03-02,4869.49,4870.41,4842.21,4854.9,,4856.31
331,1996-03-04,4857.51,4857.51,4825.87,4855.23,,4841.69
332,1996-03-05,4824.58,4835.79,4783.81,4792.74,,4809.8
333,1996-03-06,4683.29,4728.77,4675.36,4725.81,,4702.065
334,1996-03-07,4752.7,4780.28,4743.24,4750.74,,4761.76
335,1996-03-08,4798.63,4805.9,4768.7,4805.09,,4787.3
336,1996-03-09,4771.33,4817.39,4768.45,4809.51,,4792.92
337,1996-03-11,4744.04,4767.02,4710.54,4711.43,,4738.78
338,1996-03-12,4709.56,4736.64,4690.49,4692.4,,4713.565
339,1996-03-13,4694.82,4761.21,4694.82,4751.08,,4728.015
340,1996-03-14,4771.78,4851.65,4771.78,4851.65,,4811.715
341,1996-03-15,4894.31,4936.64,4859.79,4936.31,,4898.215
342,1996-03-16,4894.05,4959.19,4894.05,4940.85,,4926.62
343,1996-03-18,4962.85,4980.03,4935.08,4941.42,,4957.555
344,1996-03-19,4972.01,4972.01,4943.21,4950.32,,4957.61
345,1996-03-20,4984.28,5042.24,4984.28,5040.52,,5013.26
346,1996-03-21,5075.24,5075.24,5040.14,5042.28,,5057.69
347,1996-03-22,5078.09,5078.09,5045.87,5066.55,,5061.98
348,1996-03-25,5136.01,5136.01,5056.45,5067.51,,5096.23
349,1996-03-26,5028.62,5096.63,5024.56,5092.92,,5060.595
350,1996-03-27,5111.62,5126.5,5042.21,5043.11,,5084.355
351,1996-03-28,5020.38,5039.76,5008.16,5032.35,,5023.96
352,1996-04-01,5068.85,5127.49,5053.75,5127.49,,5090.62
353,1996-04-02,5144.03,5175.75,5133.63,5175.75,,5154.69
354,1996-04-05,5270.71,5380.44,5270.71,5377.19,,5325.575
355,1996-04-06,5445.71,5581.13,5445.71,5581.13,,5513.42
356,1996-04-08,5592.76,5659.52,5539.44,5599.8,,5599.48
357,1996-04-09,5537.72,5654.83,5537.72,5589.72,,5596.275
358,1996-04-10,5643.5,5770.2,5643.5,5768.03,,5706.85
359,1996-04-11,5873.81,5906.07,5696.43,5712.5,,5801.25
360,1996-04-12,5820.18,5945.06,5773.73,5945.06,,5859.395
361,1996-04-13,6037.66,6138.75,5969.53,6070.63,,6054.14
362,1996-04-15,6109.2,6191.16,6007.13,6122.46,,6099.145
363,1996-04-16,6101.42,6101.42,5931.47,5938.22,,6016.445
364,1996-04-17,5990.8,6109.17,5950.62,6087.98,,6029.895
365,1996-04-18,6113.81,6113.81,5922.12,5942.8,,6017.965
366,1996-04-19,5946.1,5984.99,5904.14,5945.67,,5944.565
367,1996-04-20,5940.2,5989.12,5886.23,5927.52,,5937.675
368,1996-04-22,5990.66,6058.0,5970.21,6052.85,,6014.105
369,1996-04-23,6096.32,6154.23,5907.01,5907.01,,6030.62
370,1996-04-24,6029.51,6029.51,5945.88,5986.81,,5987.695
371,1996-04-25,5973.62,5989.24,5904.13,5970.15,,5946.685
372,1996-04-26,6021.17,6093.74,6014.31,6051.21,,6054.025
373,1996-04-27,6082.19,6115.92,6057.82,6115.92,,6086.87
374,1996-04-29,6223.77,6237.37,6180.85,6182.7,,6209.11
375,1996-04-30,6192.7,6192.7,6075.91,6134.28,,6134.305
376,1996-05-01,6184.79,6184.79,6105.25,6114.14,,6145.02
377,1996-05-02,6071.44,6081.71,5996.89,6081.71,,6039.3
378,1996-05-03,6132.36,6191.71,6106.71,6131.45,,6149.21
379,1996-05-04,6205.01,6205.01,6139.11,6141.84,,6172.06
380,1996-05-06,6201.16,6201.16,6083.34,6086.37,,6142.25
381,1996-05-07,6022.57,6061.16,6004.1,6025.19,,6032.63
382,1996-05-08,6011.23,6054.08,5986.83,6019.87,,6020.455
383,1996-05-09,6031.05,6038.89,5961.85,5965.02,,6000.37
384,1996-05-10,6007.3,6035.21,5983.7,6035.21,,6009.455
385,1996-05-11,6100.74,6145.77,6088.45,6145.77,,6117.11
386,1996-05-13,6229.39,6229.39,6123.49,6127.19,,6176.44
387,1996-05-14,6180.59,6180.59,6119.87,6155.83,,6150.23
388,1996-05-15,6209.71,6209.71,6092.13,6095.41,,6150.92
389,1996-05-16,6106.07,6135.36,6074.57,6096.93,,6104.965
390,1996-05-17,6132.22,6132.22,6016.33,6022.72,,6074.275
391,1996-05-18,6039.65,6056.86,5994.23,6021.18,,6025.545
392,1996-05-20,6047.42,6047.42,5759.14,5774.89,,5903.28
393,1996-05-21,5798.9,5811.76,5695.5,5729.48,,5753.63
394,1996-05-22,5754.79,5758.98,5701.29,5732.99,,5730.135
395,1996-05-23,5800.44,5815.75,5760.62,5790.76,,5788.185
396,1996-05-24,5806.91,5934.81,5776.54,5934.81,,5855.675
397,1996-05-25,5921.99,6006.61,5901.39,5909.41,,5954.0
