,Date,Openly,Highest,Lowermost,Close,Volume,avg
1330,1999-12-28,8451.72,8480.5,8376.29,8448.84,,8428.395
1331,2000-01-04,8644.91,8803.61,8642.5,8756.55,,8723.055
1332,2000-01-05,8690.6,8867.68,8668.02,8849.87,,8767.85
1333,2000-01-06,8900.56,9023.99,8863.91,8922.03,,8943.95
1334,2000-01-07,8853.43,8940.77,8739.43,8845.47,,8840.1
1335,2000-01-10,8941.93,9126.02,8891.79,9102.6,,9008.905
1336,2000-01-11,9254.18,9332.52,8890.45,8927.03,,9111.485
1337,2000-01-12,8964.78,9144.65,8937.31,9144.65,,9040.98
1338,2000-01-13,9215.76,9237.85,9095.35,9107.19,,9166.6
1339,2000-01-14,9219.37,9236.85,8967.56,9023.24,,9102.205
1340,2000-01-17,9256.57,9384.52,9230.39,9315.43,,9307.455
1341,2000-01-18,9353.89,9353.89,9210.36,9250.19,,9282.125
1342,2000-01-19,9255.7,9335.73,9136.76,9151.44,,9236.245
1343,2000-01-20,9175.27,9211.34,9077.7,9136.95,,9144.52
1344,2000-01-21,9183.56,9305.27,9183.56,9255.94,,9244.415
1345,2000-01-24,9327.98,9425.87,9327.98,9387.07,,9376.925
1346,2000-01-25,9412.24,9413.21,9308.01,9372.37,,9360.61
1347,2000-01-26,9469.74,9617.32,9469.74,9581.96,,9543.53
1348,2000-01-27,9684.45,9733.26,9618.3,9628.98,,9675.78
1349,2000-01-28,9627.92,9753.72,9627.92,9696.91,,9690.82
1350,2000-01-31,9653.24,9749.51,9613.8,9744.89,,9681.655
1351,2000-02-01,9829.68,9901.8,9800.63,9856.39,,9851.215
1352,2000-02-09,10137.24,10137.24,9932.07,10008.88,,10034.655
1353,2000-02-10,10028.34,10098.3,9957.66,10057.67,,10027.98
1354,2000-02-11,10171.8,10227.33,10096.54,10128.67,,10161.935
1355,2000-02-14,10152.46,10167.71,9963.5,9971.45,,10065.605
1356,2000-02-15,9993.63,10014.25,9853.86,9957.74,,9934.055
1357,2000-02-16,10010.87,10099.97,10010.87,10064.49,,10055.42
1358,2000-02-17,10109.85,10267.46,10109.85,10202.2,,10188.655
1359,2000-02-18,10311.27,10393.59,10062.23,10096.38,,10227.91
1360,2000-02-21,10165.24,10212.99,9912.67,9912.67,,10062.83
1361,2000-02-22,9853.16,9917.13,9596.68,9731.93,,9756.905
1362,2000-02-23,9738.19,9803.81,9623.46,9642.26,,9713.635
1363,2000-02-24,9725.3,9781.31,9582.0,9599.17,,9681.655
1364,2000-02-25,9620.92,9639.12,9407.79,9432.49,,9523.455
1365,2000-02-29,9525.65,9581.0,9410.11,9435.94,,9495.555
1366,2000-03-01,9572.24,9689.1,9572.24,9689.1,,9630.67
1367,2000-03-02,9781.27,9781.27,9538.12,9543.82,,9659.695
1368,2000-03-03,9557.66,9650.74,9547.4,9588.03,,9599.07
1369,2000-03-06,9519.8,9519.8,9356.58,9367.91,,9438.19
1370,2000-03-07,9367.91,9440.32,9286.39,9380.07,,9363.355
1371,2000-03-08,9413.57,9482.18,9379.29,9389.49,,9430.735
1372,2000-03-09,9453.7,9587.27,9453.7,9587.27,,9520.485
1373,2000-03-10,9706.02,9712.39,9422.08,9429.6,,9567.235
1374,2000-03-13,9229.49,9229.49,8807.36,8811.95,,9018.425
1375,2000-03-14,8694.87,8871.83,8598.07,8835.58,,8734.95
1376,2000-03-15,8794.3,8905.82,8634.49,8640.03,,8770.155
1377,2000-03-16,8357.63,8714.06,8250.46,8682.76,,8482.26
1378,2000-03-17,8700.99,8799.09,8610.58,8763.27,,8704.835
1379,2000-03-20,8483.41,8536.05,8483.41,8536.05,,8509.73
1380,2000-03-21,8380.79,9021.89,8355.89,9004.48,,8688.89
1381,2000-03-22,9009.07,9201.15,8908.32,9069.39,,9054.735
1382,2000-03-23,9198.45,9567.89,9198.45,9533.87,,9383.17
1383,2000-03-24,9571.28,9571.28,9405.14,9482.64,,9488.21
1384,2000-03-27,9531.91,9858.57,9531.91,9807.57,,9695.24
1385,2000-03-28,9919.75,9985.15,9772.54,9856.6,,9878.845
1386,2000-03-29,9844.41,9914.14,9794.48,9805.69,,9854.31
1387,2000-03-30,9846.64,10071.26,9846.64,9931.94,,9958.95
1388,2000-03-31,9903.56,10011.96,9798.61,9854.95,,9905.285
1389,2000-04-05,9923.74,10238.11,9923.74,10186.17,,10080.925
1390,2000-04-06,10252.08,10328.98,9969.28,9969.28,,10149.13
1391,2000-04-07,10069.52,10128.26,9908.88,9921.03,,10018.57
1392,2000-04-10,9979.23,10168.72,9956.65,10127.48,,10062.685
1393,2000-04-11,10108.98,10194.91,10059.41,10068.05,,10127.16
1394,2000-04-12,10101.44,10149.32,9906.32,9911.39,,10027.82
1395,2000-04-13,9655.43,9746.99,9564.72,9662.6,,9655.855
1396,2000-04-14,9517.45,9662.12,9370.13,9374.61,,9516.125
1397,2000-04-17,8848.16,9013.14,8796.77,8993.68,,8904.955
1398,2000-04-18,9292.74,9389.35,9238.35,9307.03,,9313.85
1399,2000-04-19,9435.02,9477.67,9104.4,9104.4,,9291.035
1400,2000-04-20,9084.86,9175.75,8943.89,9109.05,,9059.82
1401,2000-04-21,9167.15,9243.04,9105.31,9120.48,,9174.175
1402,2000-04-24,9128.95,9128.95,8807.71,8808.09,,8968.33
1403,2000-04-25,8702.96,8923.27,8672.41,8921.12,,8797.84
1404,2000-04-26,8992.62,9022.77,8465.76,8535.96,,8744.265
1405,2000-04-27,8587.03,8633.39,8458.4,8541.95,,8545.895
1406,2000-04-28,8594.48,8860.5,8478.48,8824.36,,8669.49
1407,2000-05-02,8836.83,8838.78,8632.57,8638.75,,8735.675
1408,2000-05-03,8505.46,8587.0,8395.23,8420.0,,8491.115
1409,2000-05-04,8444.07,8655.2,8338.92,8425.38,,8497.06
1410,2000-05-05,8389.9,8699.02,8343.37,8698.53,,8521.195
1411,2000-05-08,8669.47,8742.69,8538.5,8616.18,,8640.595
1412,2000-05-09,8607.65,8660.77,8566.64,8635.84,,8613.705
1413,2000-05-10,8695.13,8749.62,8557.31,8559.87,,8653.465
1414,2000-05-11,8427.34,8440.78,8281.68,8349.91,,8361.23
1415,2000-05-12,8472.82,8603.87,8454.72,8560.44,,8529.295
1416,2000-05-15,8639.94,8639.94,8456.53,8465.02,,8548.235
1417,2000-05-16,8534.18,8733.46,8496.44,8727.82,,8614.95
1418,2000-05-17,8885.24,9131.86,8885.24,9085.74,,9008.55
1419,2000-05-18,9026.39,9135.13,9002.03,9087.21,,9068.58
1420,2000-05-19,9030.68,9146.59,9030.57,9119.77,,9088.58
1421,2000-05-22,8903.32,8967.36,8800.37,8807.57,,8883.865
1422,2000-05-23,8811.44,8820.73,8634.73,8671.01,,8727.73
1423,2000-05-24,8496.06,8623.12,8470.56,8500.41,,8546.84
1424,2000-05-25,8609.8,8643.66,8418.5,8438.1,,8531.08
1425,2000-05-26,8397.01,8578.32,8386.37,8559.46,,8482.345
1426,2000-05-29,8597.59,8701.61,8571.35,8588.25,,8636.48
1427,2000-05-30,8668.7,8764.42,8641.43,8764.42,,8702.925
1428,2000-05-31,8969.65,8969.65,8879.43,8939.52,,8924.54
1429,2000-06-01,8936.43,8961.54,8815.43,8842.63,,8888.485
1430,2000-06-02,8979.78,9026.86,8880.98,8883.45,,8953.92
1431,2000-06-05,8967.41,8975.99,8894.82,8958.21,,8935.405
1432,2000-06-07,8943.63,9116.24,8943.63,9115.47,,9029.935
1433,2000-06-08,9151.31,9209.48,9055.72,9067.88,,9132.6
1434,2000-06-09,9113.07,9136.75,9011.2,9036.66,,9073.975
1435,2000-06-12,9073.83,9083.85,8935.47,8955.44,,9009.66
1436,2000-06-13,8905.45,8984.13,8879.52,8891.09,,8931.825
1437,2000-06-14,8978.65,9014.27,8911.38,8935.23,,8962.825
1438,2000-06-15,8943.21,8968.99,8826.69,8844.97,,8897.84
1439,2000-06-16,8858.62,8893.59,8791.67,8832.15,,8842.63
1440,2000-06-19,8786.37,8799.68,8653.62,8751.1,,8726.65
1441,2000-06-20,8861.03,8861.03,8688.21,8690.66,,8774.62
1442,2000-06-21,8733.2,8742.23,8631.64,8637.6,,8686.935
1443,2000-06-22,8623.4,8771.77,8616.85,8771.77,,8694.31
1444,2000-06-23,8742.21,8785.53,8682.02,8684.93,,8733.775
1445,2000-06-26,8672.8,8675.47,8507.42,8529.56,,8591.445
1446,2000-06-27,8587.4,8587.4,8412.01,8424.17,,8499.705
1447,2000-06-28,8429.05,8476.89,8248.95,8365.63,,8362.92
1448,2000-06-29,8433.9,8440.84,8112.08,8120.89,,8276.46
1449,2000-06-30,8159.41,8290.63,8050.02,8265.09,,8170.325
1450,2000-07-03,8260.95,8368.56,8138.72,8297.77,,8253.64
1451,2000-07-04,8329.77,8333.57,8024.55,8052.54,,8179.06
1452,2000-07-05,8079.28,8438.72,7988.54,8421.74,,8213.63
1453,2000-07-06,8291.27,8383.69,8277.94,8289.39,,8330.815
1454,2000-07-07,8318.47,8370.56,8169.77,8173.08,,8270.165
1455,2000-07-10,8209.86,8211.35,8015.38,8154.67,,8113.365
1456,2000-07-11,8153.81,8262.64,8116.02,8158.63,,8189.33
1457,2000-07-12,8168.56,8180.06,8025.19,8059.75,,8102.625
1458,2000-07-13,8101.38,8304.01,8101.38,8267.66,,8202.695
1459,2000-07-14,8309.67,8530.5,8309.67,8497.13,,8420.085
1460,2000-07-17,8601.26,8643.21,8564.97,8585.52,,8604.09
1461,2000-07-18,8582.75,8582.75,8367.05,8368.78,,8474.9
1462,2000-07-19,8275.48,8423.59,8270.57,8411.88,,8347.08
1463,2000-07-20,8355.21,8406.05,8210.53,8219.53,,8308.29
1464,2000-07-21,8273.04,8300.68,8058.14,8167.37,,8179.41
1465,2000-07-24,8132.39,8138.02,8064.2,8064.2,,8101.11
1466,2000-07-25,7984.79,8119.63,7900.39,7900.39,,8010.01
1467,2000-07-26,7944.9,8113.27,7922.81,7961.54,,8018.04
1468,2000-07-27,7932.86,7959.96,7723.44,7956.28,,7841.7
1469,2000-07-28,7861.04,8147.79,7861.04,8122.11,,8004.415
1470,2000-07-31,8126.8,8155.99,8068.09,8114.92,,8112.04
1471,2000-08-01,8171.58,8192.73,7979.24,7984.65,,8085.985
1472,2000-08-02,7985.83,8044.87,7910.28,7916.85,,7977.575
1473,2000-08-03,7888.32,7912.4,7736.19,7844.93,,7824.295
1474,2000-08-04,7881.72,8029.14,7856.6,7925.2,,7942.87
1475,2000-08-07,7804.0,7809.44,7680.53,7715.99,,7744.985
1476,2000-08-08,7751.28,7818.67,7670.28,7797.78,,7744.475
